Subdirectory	RGPU
6dd49c7b-b55f-4079-a833-1279bd18130a	Run0253_BC4H6AACXX_L3
12f4f089-c378-450e-ac98-042bbbf8d9f0	Run0231_AC3NBVACXX_L5
bfac71f8-6a3d-42b2-af8c-ca9f3f578962	Run0229_BC3N7TACXX_L2
ba5db131-9f77-4d91-a482-2a68836e3398	Run0253_BC4H6AACXX_L6
d1824235-8dd8-45b8-a722-495b32c252b9	Run0290_AC699YACXX_L2
709a6f67-5db9-4f14-ae0e-0afaf8e923b4	Run0292_AC699LACXX_L3
e990a2c7-f701-45e6-95d7-96e5287529a0	Run0248_AC4D43ACXX_L4
46733bc5-d94e-4309-a936-1aa104140b54	Run0247_BC4972ACXX_L7
730d7c3c-977a-4ff8-87d3-4b1314d34dba	Run0248_AC4D43ACXX_L5
859b8b45-531d-4e35-8ce8-044309c8d1c7	Run0248_AC4D43ACXX_L2
ef55da50-dde1-4954-b796-15839410caef	Run0221_BC3H8JACXX_L5
c54582fd-30d7-4420-a18e-ed378c0e4232	Run0247_BC4972ACXX_L2
4ad4e137-67d3-47a7-a414-edb31f22cc37	Run0247_BC4972ACXX_L7
7b10b3d9-5dc1-46f4-a08a-fb4e87fa2770	Run0247_BC4972ACXX_L3
6de0b8e2-5b76-400b-9a45-68fe6846ab8e	Run0231_AC3NBVACXX_L5
b6b814e1-0f0e-4108-946b-837e0b1b095f	Run0224_AC3JF3ACXX_L2
ccc7a08b-4313-4b6f-8df0-242a80d9ea5a	Run0248_AC4D43ACXX_L6
3f8cd718-7e25-45f0-b38e-f2d54ac67a17	Run0292_AC699LACXX_L3
2c159a4e-768a-4c4d-a52e-440064475f86	Run0248_AC4D43ACXX_L3
70c022e5-7757-4453-b8a2-5b18877bc913	Run0253_BC4H6AACXX_L8
e501c080-d6ce-4cdc-901f-325f4ad747ff	Run0253_BC4H6AACXX_L3
0d15d483-0c13-48f5-b79a-abcae5500af1	Run0221_BC3H8JACXX_L5
00d474b5-f3b6-4870-8a97-51ed547e2c08	Run0247_BC4972ACXX_L5
9ae4218e-e6de-4b6a-a791-d99527de7895	Run0253_BC4H6AACXX_L3
94f53b03-4cf3-48e9-af60-c59bd4f3e605	Run0231_AC3NBVACXX_L8
2b36c78f-ef79-453e-a63e-d572a669d219	Run0343_AC87WGACXX_L5
995c90a8-f4e7-467c-a9c4-111ff6dfa38e	Run0247_BC4972ACXX_L5
ed728961-e12b-49ac-b315-85719b6ddf7a	Run0247_BC4972ACXX_L1
c622a993-88ad-4db8-84d0-dd5897b3c266	Run0246_AC48UDACXX_L5
a2b1f4c6-139b-44cb-9f5e-8c926d1f0918	Run0343_AC87WGACXX_L4
338524e8-0af3-4ef9-aa69-c3d9fce3513a	Run0223_BC3JDHACXX_L1
879c1e25-0fcd-4e50-aad0-bd990757159a	Run0232_AC3NWRACXX_L7
9e2f6de2-6674-4610-a642-77574cc4a240	Run0288_AC698EACXX_L2
11f4077d-ff8b-467a-865b-e87b8341df07	Run0253_BC4H6AACXX_L2
fa51263b-d3ef-4e0d-85cc-f0443bc8c1c7	Run0247_BC4972ACXX_L3
3bbe706b-9391-4ae0-8000-7701232220fb	Run0246_AC48UDACXX_L6
58e1ced2-5aa6-4abb-a1de-40f68b76c4ee	Run0247_BC4972ACXX_L2
31ee0eeb-74a4-4a99-bffc-f7c2441a3c31	Run0247_BC4972ACXX_L7
391ecc56-24d6-4a4c-a280-3a2da026bf7e	Run0215_BC2NRKACXX_L7
55b8f6cb-1d48-4c9e-864b-a5dfe03ef6ed	Run0248_AC4D43ACXX_L5
20600855-506b-47f2-866a-cff7e12e6039	Run0257_BC53U3ACXX_L6
840868e5-3110-4e66-b5e8-dcd65dee6228	Run0248_AC4D43ACXX_L4
2c989c4e-6c6b-47bd-84f9-02117bea7bfd	Run0288_AC698EACXX_L2
a46eef6b-37f5-4cf0-8fb3-ad373154ec72	Run0253_BC4H6AACXX_L2
07b9de7a-ec68-468d-a899-7c41f182f314	Run0247_BC4972ACXX_L4
0a285f33-a374-4a5b-bef9-36f0ea8d1200	Run0343_AC87WGACXX_L4
0735cd2d-9be3-46a8-a463-8f0960018be4	Run0290_AC699YACXX_L2
c9805b56-d331-4703-a655-aa52fbfa5fbb	Run0248_AC4D43ACXX_L3
932d3464-92d6-4806-8b14-620ec2ab5fcf	Run0288_AC698EACXX_L2
c9c82a9b-3440-43c1-a655-4004701a6da4	Run0248_AC4D43ACXX_L5
df8de571-874f-4db2-862d-df4351f26c09	Run0229_BC3N7TACXX_L2
e758618c-c60e-4ed4-9171-e7e1221de086	Run0247_BC4972ACXX_L2
9caa7b15-8e72-432a-a52c-00ebf588a020	Run0223_BC3JDHACXX_L1
8039cf26-2b69-468d-917e-9dc85822f2bd	Run0253_BC4H6AACXX_L4
a5200c7a-4c2e-4bbd-a7d9-252ee6cf1fad	Run0223_BC3JDHACXX_L1
8231d973-a957-4b94-a0f4-c67713ec7cc0	Run0247_BC4972ACXX_L8
671b3124-c9d6-457f-b820-b5dafb15143a	Run0224_AC3JF3ACXX_L5
0c28da65-ef25-4188-8276-de8000b3391b	Run0253_BC4H6AACXX_L3
bef20026-bddd-4cc2-9623-ab3b47539b76	Run0231_AC3NBVACXX_L8
883e225c-3e05-467b-973c-bfdc4063929f	Run0253_BC4H6AACXX_L3
7151f767-cde4-4f85-918b-a313bf83121c	Run0248_AC4D43ACXX_L3
eb1e5748-c18c-430e-921f-274f07a7a166	Run0253_BC4H6AACXX_L3
0cf1e380-d238-4fda-94ed-253b7f554807	Run0248_AC4D43ACXX_L6
b5619d29-8319-4b0e-8ad8-16d8c0246473	Run0343_AC87WGACXX_L5
384d0d84-3af1-4245-ab36-7e143e357f3f	Run0343_AC87WGACXX_L5
4043d574-eba3-413d-a68a-c9605154986e	Run0221_BC3H8JACXX_L5
d7f2ee9b-5e28-4a04-a11e-95f1996576ad	Run0248_AC4D43ACXX_L6
84c5b54b-bb80-4938-91e3-8f637a85d1cc	Run0290_AC699YACXX_L2
22f2bc09-5a55-481b-9d36-1170ea739afa	Run0247_BC4972ACXX_L4
b095e778-8445-42e8-a45c-467fcf20be25	Run0247_BC4972ACXX_L4
683e6dc1-4d1e-4a50-8ad7-f289a64447fd	Run0208_AC2LDDACXX_L4
adbfcba5-cab3-483c-8213-23de82797f65	Run0253_BC4H6AACXX_L8
b21fce8f-45b8-4bed-ab99-031efbfe1fc0	Run0257_BC53U3ACXX_L3
ad0aea81-3f9c-4fb2-b953-fd2df5a044d5	Run0246_AC48UDACXX_L6
8999c699-fa45-4734-bcb2-a6b995e27076	Run0343_AC87WGACXX_L4
19cc03aa-694b-4fc9-b3c0-f7a2e4c44e0f	Run0253_BC4H6AACXX_L5
f0677000-e355-4f0e-a17a-8e351981aee6	Run0224_AC3JF3ACXX_L5
0e3349d6-9073-4ab5-bcf5-ac1608dba681	Run0248_AC4D43ACXX_L4
3b4e296a-5754-413b-b525-dc4b05ee5fec	Run0231_AC3NBVACXX_L6
e8356ea0-cd12-45ab-8829-7e3720b7f4db	Run0246_AC48UDACXX_L5
d526e37f-a11b-4af8-8980-a90b06fb0f65	Run0288_AC698EACXX_L2
d1e84eff-9f29-4727-833e-b7eeea27b1d6	Run0221_BC3H8JACXX_L5
189db6cb-7566-4f03-8d45-004ed8da440c	Run0253_BC4H6AACXX_L2
d14b9cba-b223-457a-b6a3-1656d91ad690	Run0231_AC3NBVACXX_L5
8e682dbc-d823-4252-99fa-785059780a68	Run0257_BC53U3ACXX_L3
dd30dd33-8961-4e25-ab3c-4c77f5f4ab3d	Run0224_AC3JF3ACXX_L5
ad9e7af9-f79f-4977-8914-492bde8a9dc2	Run0248_AC4D43ACXX_L2
4bd187c9-40d2-4642-820f-762d0e45ee87	Run0284_AC5WN7ACXX_L5
77397c35-de94-412f-a599-00e34ea4f2d3	Run0246_AC48UDACXX_L5
34a04fd4-f3fe-4b1d-aa22-596870651cef	Run0257_BC53U3ACXX_L3
bb20d69e-e169-42ac-97ee-7160b309a7e8	Run0231_AC3NBVACXX_L8
a42b6fa6-2fe9-4c22-bdd4-7b1acf50a24d	Run0248_AC4D43ACXX_L7
b9850630-5ae1-4511-9dc7-e0a602bf0983	Run0253_BC4H6AACXX_L2
616e8de2-f4ee-472d-83b8-1b1831cdc563	Run0290_AC699YACXX_L3
bed3b921-bc39-442d-9618-39d6962b563a	Run0223_BC3JDHACXX_L2
4dbf6e41-a771-4430-90bc-a043a992dd34	Run0253_BC4H6AACXX_L1
1976d3df-9f26-4b35-ba7e-7d6071b856df	Run0247_BC4972ACXX_L8
d9938c70-83ad-476f-a16b-40255a878149	Run0257_BC53U3ACXX_L2
a8687de4-f595-4120-9fd0-e770a28cd444	Run0290_AC699YACXX_L2
9556b7e8-d849-4b50-858b-945edf067184	Run0247_BC4972ACXX_L7
c910b108-42c6-49cf-859e-e91de42b06a4	Run0253_BC4H6AACXX_L2
586d331b-5d79-4eb1-8f4f-c0e99db080d4	Run0257_BC53U3ACXX_L6
19ba0215-fe43-44f7-b6c6-f2c72afb1be4	Run0253_BC4H6AACXX_L3
91c041d3-aba0-43b8-90e8-ee48d6db5755	Run0292_AC699LACXX_L4
7c68b863-d3d7-4473-8c0f-ec8f8c753fb0	Run0247_BC4972ACXX_L7
74e8a49a-12fb-49ba-aba9-2dda0bee5295	Run0253_BC4H6AACXX_L5
f7ec7a11-c29e-4090-b413-bb3ad2b7a52f	Run0224_AC3JF3ACXX_L4
7b2b58d0-a4ed-46e8-804d-472e5ef50829	Run0248_AC4D43ACXX_L5
0b84979b-f6f5-4c76-84bd-0a45535993fa	Run0248_AC4D43ACXX_L4
7f5721c6-636f-4fb8-bba9-2496a29be20b	Run0224_AC3JF3ACXX_L4
18f9ba7e-dd72-4f25-8086-61f0b634acd3	Run0288_AC698EACXX_L2
c0f6facb-db5f-448d-9515-efd82d619eb1	Run0253_BC4H6AACXX_L5
3ca72ca7-77f5-4204-8be6-e1b5094e2acc	Run0223_BC3JDHACXX_L2
f622474f-8a2d-43d3-bbb6-9bbb61708d4d	Run0248_AC4D43ACXX_L2
8300a25c-f9ad-4ee0-a661-cd2c398528fa	Run0246_AC48UDACXX_L5
5a8a3c6e-552f-44ce-a728-bd1d8eb8c027	Run0253_BC4H6AACXX_L2
ed2f9f46-6318-4a47-8e8a-1d78ad3258f1	Run0253_BC4H6AACXX_L7
8f31a1fe-48d6-4172-b877-3b6fbb77d317	Run0224_AC3JF3ACXX_L4
b5b271f4-1a7d-407f-8b51-d15db3d65338	Run0253_BC4H6AACXX_L5
24c15ba0-0beb-4a50-9c0a-6ec5d5018e8f	Run0232_AC3NWRACXX_L7
87bec318-7b3b-4833-8c58-d7337b0ccad3	Run0247_BC4972ACXX_L4
9deed2b0-56f2-43d2-b817-23474e000ebd	Run0248_AC4D43ACXX_L7
6d7d2e36-af73-46c4-b3d2-966d430469d0	Run0208_AC2LDDACXX_L2
372ed477-d20a-43d1-86d3-f595191373ca	Run0221_BC3H8JACXX_L6
dd6dd8da-77da-4acc-9f56-b86bbd36356e	Run0253_BC4H6AACXX_L3
1b63791c-f3a1-4e2d-9d36-40fed3b254ad	Run0253_BC4H6AACXX_L8
dcbb233b-d709-4843-a6c2-1340a0acadc4	Run0290_AC699YACXX_L5
fd617c56-221f-43f3-8bed-c3dbd63013cb	Run0256_AC53WMACXX_L7
c278079e-a7e9-4794-99c0-7f5f50fb300d	Run0248_AC4D43ACXX_L3
03ec5dd1-eece-49a6-ab65-3d38b00e9010	Run0253_BC4H6AACXX_L7
1e5c6674-64f7-4a7b-a0dd-6f17039935d9	Run0257_BC53U3ACXX_L2
927742e1-0157-4bbd-9851-04b90ed4b7b8	Run0256_AC53WMACXX_L8
9091b8a6-35cd-4fd5-93a9-a34471b51605	Run0257_BC53U3ACXX_L7
1e712c8c-37ed-4d04-84bd-8cfb2488bc4b	Run0248_AC4D43ACXX_L4
9cf1345c-ca89-4130-82db-7584f3e06d23	Run0248_AC4D43ACXX_L5
c7a17005-3d51-40aa-842b-3a7b2bbeb992	Run0221_BC3H8JACXX_L5
0505c47c-3f7c-4f82-aa45-2023e531be94	Run0246_AC48UDACXX_L4
87ff447c-ecad-4c35-8550-48ae183f933e	Run0246_AC48UDACXX_L4
8ed66e96-8139-4442-a3b6-840092a27394	Run0223_BC3JDHACXX_L2
8178dbf5-1697-42af-adde-b05e19adc9a1	Run0247_BC4972ACXX_L1
0a828054-e1b9-4afc-be23-22d6c52ad4b3	Run0257_BC53U3ACXX_L3
cf2c51d9-01cb-4658-bc42-97adf2087501	Run0253_BC4H6AACXX_L1
f8b8be38-05aa-4004-8ce8-aa5ebffa9009	Run0246_AC48UDACXX_L6
bc4230f1-50a0-4c36-870c-c895f8e49ee1	Run0196_AC23BRACXX_L5
8e04d928-3ee8-4f18-b101-f9a6341bb1c0	Run0229_BC3N7TACXX_L2
04ea41cc-f739-4285-948e-889e21ab0625	Run0256_AC53WMACXX_L7
f015793b-4d52-453b-900d-b882c5dacb49	Run0247_BC4972ACXX_L3
2c5a975e-4d9b-450a-bbb9-6dd1cba86d9c	Run0290_AC699YACXX_L2
4a4736ab-f97a-4315-9cd8-b88024ad021f	Run0248_AC4D43ACXX_L7
ec6edefb-b03b-4246-ba35-f683a7ee3818	Run0221_BC3H8JACXX_L5
b7e38a57-d1de-46f3-9278-0c8e1818e90a	Run0256_AC53WMACXX_L7
8c557667-045b-4160-aa76-866cd7e35d8b	Run0290_AC699YACXX_L2
81fe12b7-2206-4880-b1b9-6abcd3a27a68	Run0246_AC48UDACXX_L4
d801162f-34b0-4cd7-9d4f-39f84a58c9b9	Run0215_BC2NRKACXX_L7
847bc3d5-3e52-4959-8eca-5e02ba3c1242	Run0203_BC2KF2ACXX_L5
c1b8242b-0f54-4ff5-9bf1-8831ca643805	Run0248_AC4D43ACXX_L2
a3d3a86c-4c1a-42a0-8efb-78fbe582fa5f	Run0247_BC4972ACXX_L8
fa05044b-fdc4-4b6f-9ac0-414fea7b19e2	Run0256_AC53WMACXX_L8
584c0033-4102-4065-adf0-e61174e2dc42	Run0253_BC4H6AACXX_L3
68c851e4-f979-4792-84ad-102766f37f01	Run0221_BC3H8JACXX_L6
2d06232c-89da-450b-b8a0-5042df3cf5c0	Run0247_BC4972ACXX_L7
22ad4e19-2eee-4228-bd5b-2f9770d605eb	Run0343_AC87WGACXX_L4
76da2b69-f771-4e55-9192-9d589253672a	Run0223_BC3JDHACXX_L1
bb98e138-c70c-445c-b8b1-869dd9b2cd01	Run0208_AC2LDDACXX_L3
7675efae-29da-4eaa-b584-6b7ea6e12cee	Run0247_BC4972ACXX_L7
06b319b5-8b61-467a-8873-6d051acfe51d	Run0231_AC3NBVACXX_L8
b8edb5a0-3bd4-43d8-b00c-faca4859c5da	Run0284_AC5WN7ACXX_L5
1cfac428-6869-4eb2-9a16-db2efe431067	Run0248_AC4D43ACXX_L2
4cbb4ffe-5816-4171-a49c-60bbdd1e312f	Run0253_BC4H6AACXX_L4
02c39851-19f6-4d0d-92c9-9769f119abfb	Run0247_BC4972ACXX_L6
47274a90-be40-410c-b013-f9070dbb43f4	Run0253_BC4H6AACXX_L2
58b7e837-fde7-4519-b001-470e29e4abb0	Run0292_AC699LACXX_L3
5b5ed221-ea9f-4be9-993c-396d59580286	Run0292_AC699LACXX_L3
ff40b8fe-bd33-48b0-82fc-aec29962465c	Run0221_BC3H8JACXX_L5
264bae40-bd59-4e12-99ac-c8d4fab6bf10	Run0292_AC699LACXX_L3
53842a33-72c3-4bf2-a8ca-eb3f8c0411a2	Run0253_BC4H6AACXX_L2
30671235-6438-4838-988b-18870816a5c8	Run0253_BC4H6AACXX_L3
2fe27f49-76a7-4968-91f9-510e39e3889d	Run0253_BC4H6AACXX_L4
c0011982-9737-491f-9a84-166a34fd38f3	Run0290_AC699YACXX_L5
5186baa2-f320-4b8a-80a1-81122154a8f7	Run0231_AC3NBVACXX_L8
511152e4-6bb0-4c61-84c1-f9d7e95d9bbd	Run0253_BC4H6AACXX_L1
fd8d62df-8102-4907-8512-3ff6ff0424ad	Run0248_AC4D43ACXX_L7
39d5e253-ee50-4d6b-9914-de1e8e8e1e43	Run0246_AC48UDACXX_L5
0257ca18-292c-463d-bbaa-9f022b5663ce	Run0253_BC4H6AACXX_L3
b32d9a49-2cd8-4459-b114-615c13790500	Run0248_AC4D43ACXX_L7
c883af60-9f48-41b7-abff-b90cf43eae22	Run0223_BC3JDHACXX_L1
eab282ae-75ec-4dec-87db-90638a1fa27e	Run0248_AC4D43ACXX_L6
b6ca4695-96c9-4ab3-b72b-5fdf079df55e	Run0248_AC4D43ACXX_L7
08bf8f1b-2387-4fcd-b2c5-c859286d9b8a	Run0253_BC4H6AACXX_L4
84e9ca6f-a6e1-4ef3-a888-f4021231bdc7	Run0248_AC4D43ACXX_L7
e96cee07-0a13-4cab-8a2e-96e057d4bca4	Run0253_BC4H6AACXX_L4
f6da3a83-e5cf-4c8a-9ba2-01b7a5a6aae5	Run0248_AC4D43ACXX_L4
e6bd3f02-a626-41aa-b4a7-ffd989785323	Run0292_AC699LACXX_L3
7ab3c16d-ab37-471f-945a-202ba06578a1	Run0248_AC4D43ACXX_L2
3d1c9c64-2c46-4e0f-ae56-3c4b0d040909	Run0247_BC4972ACXX_L1
80bf59c2-048b-4edd-bb77-82e641f92b95	Run0247_BC4972ACXX_L1
ceffcb44-3a34-4b3e-9250-0e77e0d8fdb3	Run0248_AC4D43ACXX_L2
e4f32d3d-3848-4e97-ba1f-c110af3aafa8	Run0290_AC699YACXX_L2
86d2eea4-733d-48cd-9393-a9518894797d	Run0215_BC2NRKACXX_L7
22d37695-80b3-4a02-8c9a-830be81d57c4	Run0231_AC3NBVACXX_L8
c97f6392-7e4e-4dd9-905e-bd1b3d01a810	Run0215_BC2NRKACXX_L7
d56a5a19-0c7b-48b8-aa17-78a988ca8fa4	Run0284_AC5WN7ACXX_L5
19d8b02a-01f4-4cc9-9ff9-724a7e6bdb62	Run0231_AC3NBVACXX_L8
e5241952-a4c3-4489-9ebd-d1d8d3d2d927	Run0256_AC53WMACXX_L8
133830ac-7ecd-444a-94c8-46430065d42c	Run0247_BC4972ACXX_L8
be2002a0-7f21-4454-94fc-39df93590e46	Run0247_BC4972ACXX_L3
15f8163e-ab71-4c63-9bd6-1f66d80802cb	Run0343_AC87WGACXX_L4
713ac7ce-172d-412b-8c12-fca864ea5e60	Run0231_AC3NBVACXX_L6
7952270b-eb71-4848-9dc7-9972a11d5070	Run0247_BC4972ACXX_L1
5e554ca5-aaca-40f8-a573-ccd4c9130042	Run0231_AC3NBVACXX_L5
727e67c1-825f-4894-a0b3-c5bae026bea9	Run0231_AC3NBVACXX_L7
958431fc-9abb-4a64-b563-2ae94ed1bc0e	Run0290_AC699YACXX_L5
a04fa1e7-e050-4739-bbfb-432354d473e3	Run0215_BC2NRKACXX_L7
72518d82-c1e1-4998-9cc2-36ce96491c9c	Run0288_AC698EACXX_L2
9faa7e11-2073-46b7-8ee1-9b5332608d36	Run0253_BC4H6AACXX_L1
62ca8c56-2854-4be4-916d-ebcbce305dd6	Run0343_AC87WGACXX_L5
d06f25aa-f537-4052-acd6-e874b537ae86	Run0231_AC3NBVACXX_L7
ac305082-3092-4e0e-8ced-118d5231b7f8	Run0248_AC4D43ACXX_L2
4bf5a94b-4af7-4b51-8921-6422c3ef7ee2	Run0248_AC4D43ACXX_L4
f6fe81fc-57ca-49fb-921a-21e4984da72d	Run0257_BC53U3ACXX_L7
30974617-de7d-4cc2-bbe9-8e40531dcf51	Run0229_BC3N7TACXX_L2
b9c70268-bd4f-434d-8da7-ae99009c3ff4	Run0253_BC4H6AACXX_L2
3b737fcd-e633-4ae3-9f50-ed95d7d9bbd1	Run0248_AC4D43ACXX_L7
02ce40ee-f03d-4739-8ddf-f6bf21c3439a	Run0231_AC3NBVACXX_L8
c23f6017-98ac-4f4d-8098-20e6ba1ab7f8	Run0253_BC4H6AACXX_L7
c900ac01-45e4-4b09-ad7b-1fc72ea42e29	Run0257_BC53U3ACXX_L3
1fe8ab89-26c7-44ba-8249-2a6da31a7ddb	Run0292_AC699LACXX_L3
af3512d0-f6f9-4bdc-876c-a8394452a60f	Run0246_AC48UDACXX_L5
faf6c12f-57f0-4a97-b223-4f2bab89f802	Run0292_AC699LACXX_L3
de2eaa9b-db5d-4b43-8a24-d51591af9dcc	Run0253_BC4H6AACXX_L2
f4772311-e922-4b22-810a-23a9c25c24f7	Run0247_BC4972ACXX_L4
57a24908-afdd-4e05-b4a9-c6c0c0020c5f	Run0290_AC699YACXX_L3
b24b8c29-ae21-4076-80f0-4689584079bb	Run0257_BC53U3ACXX_L6
cc9c32a6-8203-4044-96ee-6a24f0aa8e09	Run0247_BC4972ACXX_L7
33469976-07bd-4804-a10d-ced9d7710661	Run0256_AC53WMACXX_L8
100a688f-14c3-48c0-858b-789027c2c73c	Run0215_BC2NRKACXX_L7
1531f26e-6f4a-4c44-957d-d0eb9d09a6f7	Run0288_AC698EACXX_L2
bbcfdd3d-8723-45cc-9e2c-a2a2d507dc47	Run0229_BC3N7TACXX_L2
0af7d7da-fde3-4b12-9c1e-2e05a3750457	Run0253_BC4H6AACXX_L2
fa4a78d9-f2fd-4669-b8f0-f94b6521bf0f	Run0253_BC4H6AACXX_L1
2ad40f29-9b3d-4ce3-9ca2-fb5eb5dc7bff	Run0257_BC53U3ACXX_L2
48694048-108c-46d0-afd4-683bba1393d5	Run0292_AC699LACXX_L4
a22dc380-f023-41c9-9be6-ca1d5b3e34de	Run0290_AC699YACXX_L2
403a1a49-7f22-4055-bf20-b77580194823	Run0248_AC4D43ACXX_L6
73849086-a6ba-4182-bbee-c5491babd08c	Run0253_BC4H6AACXX_L5
bfa0d813-c498-4da8-9808-96be0c2f15de	Run0231_AC3NBVACXX_L6
143b9538-0ee2-42cb-9737-7ea66c2352f9	Run0248_AC4D43ACXX_L3
a25d38bb-3613-46ce-b10b-ee2e4895008d	Run0256_AC53WMACXX_L7
0437d062-de76-44e2-90ba-4d328ba9fb74	Run0256_AC53WMACXX_L8
7afd45e5-da28-4943-9c9e-ab5ab54195a3	Run0290_AC699YACXX_L5
a0d8212f-575b-4d01-aec8-ef678ac2d337	Run0253_BC4H6AACXX_L5
2f9a0e9d-5511-49d2-bcc4-edb97b32f5b2	Run0247_BC4972ACXX_L1
20ee896d-1460-400d-9226-d967e324f5e8	Run0208_AC2LDDACXX_L4
74763974-143a-4295-b6e7-6dbb88812242	Run0253_BC4H6AACXX_L3
46bbbcbf-3c1f-40e2-9f92-ddaf6fc49d23	Run0248_AC4D43ACXX_L2
7c759081-40b7-4381-8791-f4bd0f4923f7	Run0257_BC53U3ACXX_L7